CPU,MEMORY,MOUSE_X,MOUSE_Y,LEFT_CLICKS,RIGHT_CLICKS,q,w,e,r,t,d,f,tab,space,ctrl
16.0,65.5,915,906,0,1,0,0,0,0,0,0,0,0,0,0
13.1,65.5,1307,1007,0,3,0,0,0,0,0,0,0,0,0,0
20.1,65.4,1274,692,0,2,0,0,0,0,0,0,0,0,0,0
15.5,65.5,1001,656,0,0,0,0,0,0,0,0,0,0,0,0
16.4,65.5,819,940,0,2,0,0,0,0,0,0,0,0,0,0
13.4,65.5,1448,651,0,2,0,1,0,0,1,0,0,0,0,0
14.6,65.5,1277,1088,0,4,0,0,0,0,0,0,0,0,0,0
18.9,65.4,1214,994,0,4,0,0,0,0,0,0,0,0,0,0
15.4,65.5,1135,758,0,0,0,0,0,0,2,0,0,0,0,0
12.6,65.5,1035,955,0,1,0,0,0,0,0,0,0,0,0,0
18.9,65.5,1115,711,0,0,0,1,0,0,2,0,0,0,0,0
20.4,65.5,731,943,0,1,0,0,0,0,0,0,0,0,0,0
23.9,65.5,674,707,0,2,0,0,0,0,0,0,0,0,0,0
16.9,65.5,1119,600,0,3,0,0,0,0,1,0,0,0,0,0
14.6,65.5,978,538,0,0,0,0,0,0,0,0,0,0,0,0
15.2,65.5,2559,436,0,3,0,0,0,0,0,0,0,0,0,0
21.2,65.5,1478,806,0,2,0,0,0,0,0,0,0,0,0,0
22.8,65.5,1569,1119,0,2,0,0,0,0,0,0,0,0,0,0
13.0,65.5,1528,1042,0,3,0,0,0,0,0,0,0,0,0,0
16.3,65.5,1118,901,0,2,0,0,0,0,0,0,0,0,0,0
15.4,65.5,685,1079,0,1,0,0,0,0,0,0,0,0,0,0
15.5,65.5,1037,350,0,2,0,0,0,0,0,0,0,0,0,0
14.8,65.5,1208,236,0,1,0,0,0,0,0,0,0,0,0,0
17.4,65.6,1475,410,0,1,0,0,0,0,0,0,0,0,0,0
13.1,65.6,2349,114,0,1,0,0,0,0,0,0,0,0,0,0
17.9,65.7,2088,383,0,1,0,0,0,0,0,0,0,0,0,0
32.2,65.9,1391,773,0,2,0,0,0,0,0,0,0,0,0,0
15.1,65.9,1221,700,0,1,0,0,0,0,0,0,0,0,0,0
14.5,65.8,1316,597,0,1,0,0,0,0,0,0,0,0,0,0
15.6,65.8,1300,250,0,3,0,0,0,0,0,0,0,0,0,0
13.2,65.8,1364,339,0,1,0,0,0,0,0,0,0,0,0,0
13.1,65.8,1781,286,0,0,1,0,0,0,0,0,0,0,0,0
12.2,65.8,1717,363,0,0,0,0,0,0,0,0,0,0,0,0
19.6,65.8,1396,406,0,0,0,2,0,0,2,0,0,0,0,0
22.6,65.6,1237,260,0,3,0,0,0,0,0,0,0,0,0,0
15.2,65.6,1307,406,0,1,0,0,0,0,0,0,0,0,0,0
13.0,65.6,1336,570,0,0,0,0,0,0,1,0,0,1,0,0
12.8,65.6,1781,420,0,0,0,0,0,0,0,0,0,0,0,0
21.4,65.5,1505,554,0,0,0,0,0,0,0,0,0,0,0,0
12.6,65.6,1485,551,0,1,0,0,0,0,0,0,0,0,0,0
13.0,65.6,1543,637,0,2,0,0,0,0,1,0,0,0,0,0
14.6,65.6,1466,867,0,1,0,0,0,0,1,0,0,0,0,0
11.6,65.5,1346,688,0,0,0,0,0,0,0,0,0,0,0,0
23.0,65.5,1241,412,0,0,0,0,0,0,0,0,0,0,0,0
12.2,65.6,2180,305,0,2,0,0,0,0,0,0,0,0,0,0
21.6,65.6,1697,461,0,2,0,0,0,0,0,0,0,0,0,0
14.4,65.6,1518,438,0,0,0,0,0,0,0,0,0,0,0,0
12.3,65.5,1541,424,0,0,0,0,0,0,0,0,0,0,0,0
20.9,65.5,1541,424,0,0,0,0,0,0,0,0,0,10,0,0
15.3,65.6,1477,434,0,0,0,0,0,0,0,0,0,0,0,0
10.8,65.6,1320,451,0,0,0,0,0,0,0,0,0,0,0,0
13.3,65.6,1174,465,0,2,0,0,0,0,0,0,0,0,0,0
15.5,65.6,310,512,0,1,0,0,0,0,0,0,0,0,0,0
17.2,65.6,295,578,0,2,0,0,0,0,0,0,0,0,0,0
13.1,65.6,465,613,0,4,0,0,0,0,0,0,0,0,0,0
11.1,65.6,488,589,0,3,0,0,0,0,0,0,0,0,0,0
14.8,65.6,608,589,0,0,0,0,0,0,0,0,0,0,0,0
12.5,65.6,608,589,0,0,0,0,0,0,0,0,0,0,0,0
12.6,65.6,1662,486,0,0,0,0,0,0,0,0,0,0,0,0
12.6,65.5,1635,481,0,0,0,0,0,0,0,0,0,0,0,0
14.0,65.6,1620,529,0,0,0,0,0,0,0,0,0,0,0,0
12.3,65.6,1300,554,0,0,0,0,0,0,0,0,0,0,0,0
10.6,65.6,1660,435,0,0,0,0,0,0,0,0,0,0,0,0
21.6,65.7,1672,426,0,0,0,0,0,0,0,0,0,0,0,0
16.1,65.6,1101,570,0,0,0,0,0,0,0,0,0,0,0,0
15.4,65.6,781,586,1,0,0,0,0,0,0,0,0,0,0,0
14.5,65.6,1829,579,2,0,0,0,0,0,0,0,0,0,0,0
17.6,65.6,2225,1163,0,0,0,0,0,0,0,0,0,0,0,0
16.6,65.6,1419,636,1,1,0,0,0,0,0,0,0,0,0,0
17.1,65.6,2160,1168,0,0,0,0,0,0,0,0,0,1,0,0
13.8,65.6,1244,0,0,2,0,0,0,0,0,0,0,0,0,0
19.3,65.6,1111,715,0,2,0,0,0,0,0,0,0,0,0,0
10.6,65.6,1112,661,0,3,0,0,0,0,0,0,0,1,0,0
12.8,65.6,1112,661,0,0,0,0,0,0,0,0,0,3,0,0
17.2,65.6,1112,661,0,0,0,0,0,0,0,0,0,16,0,0
13.1,65.6,1112,661,0,0,0,0,0,0,0,0,0,15,0,0
14.9,65.6,1112,661,0,0,0,0,0,0,0,0,0,15,0,0
14.9,65.6,1096,459,0,0,0,0,0,0,0,0,0,0,0,0
12.1,65.6,1030,455,0,2,0,0,0,0,0,0,0,0,0,0
14.9,65.5,1138,282,0,1,0,0,0,0,0,0,0,0,0,0
11.3,65.6,2376,135,0,0,0,0,0,0,0,0,0,0,0,0
12.5,65.6,184,1325,0,0,0,0,0,0,0,0,0,16,0,0
11.6,65.6,1728,466,0,0,0,0,0,0,0,0,0,15,0,0
12.8,65.6,1078,511,0,0,0,0,0,0,0,0,0,15,0,0
18.4,65.5,795,1109,0,1,0,0,0,0,0,0,0,15,0,0
15.5,65.6,991,789,0,0,0,0,0,0,0,0,0,1,0,0
12.6,65.6,1030,710,0,1,0,0,0,0,0,0,0,5,0,0
13.4,65.6,1030,710,0,0,0,0,0,0,0,0,0,1,0,0
15.5,65.6,1142,688,0,3,0,0,0,0,0,0,0,0,0,0
16.1,65.6,1375,735,0,1,0,0,0,0,0,0,0,0,0,0
13.0,65.7,1306,668,0,0,0,0,0,0,0,0,0,0,0,0
15.5,65.7,1535,836,0,0,0,0,0,0,0,0,0,0,0,0
14.3,65.6,1270,991,0,2,0,0,0,0,0,0,0,0,0,0
16.1,65.6,1134,201,0,3,0,0,0,0,0,0,0,0,0,0
16.1,65.6,998,1019,0,3,0,0,0,0,0,0,0,0,0,0
14.5,65.6,337,1395,0,3,0,0,0,0,0,0,0,0,0,0
11.6,65.7,769,971,0,3,0,0,0,0,0,0,0,0,0,0
12.2,65.6,824,863,0,3,0,0,0,0,0,0,0,0,0,0
18.0,65.6,1076,910,0,2,0,0,0,0,0,0,0,0,0,0
15.0,65.6,1036,745,0,2,0,0,0,0,0,0,0,0,0,0
17.1,65.6,991,1019,0,1,0,0,0,0,0,0,0,0,0,0
18.2,65.7,1029,818,0,2,0,0,0,0,0,0,0,0,0,0
18.0,65.6,1004,883,0,2,0,0,0,0,0,0,0,0,0,0
22.3,65.6,1057,923,0,2,0,0,0,0,0,0,0,0,0,0
16.2,65.6,1075,830,0,0,0,0,0,0,0,0,0,0,0,0
19.1,65.6,760,1047,0,1,0,0,0,0,0,0,0,0,0,0
18.9,65.6,1211,681,0,0,0,0,0,0,1,0,0,0,0,0
14.5,65.6,1067,497,0,1,0,0,0,0,0,0,0,0,0,0
18.2,65.6,1125,1079,0,2,0,0,0,0,0,0,0,0,0,0
17.6,65.7,689,765,0,2,0,0,0,0,0,0,0,0,0,0
18.6,65.6,981,764,0,0,0,0,0,0,2,0,0,0,0,0
19.1,65.6,1075,782,0,1,0,0,0,0,0,0,0,0,0,0
50.2,65.7,1679,284,0,0,0,0,0,0,0,0,0,0,0,0
41.3,64.9,2205,0,0,2,0,0,0,0,1,0,0,0,0,0
44.8,65.5,1306,0,1,1,0,0,0,0,0,0,0,0,0,0
50.3,65.7,1081,1023,0,2,0,0,0,0,0,0,0,0,0,0
15.4,65.6,2374,1396,0,2,0,0,0,0,0,0,0,0,0,0
13.6,65.5,1936,1021,0,1,0,0,0,0,0,0,0,0,0,0
15.1,65.5,1658,1020,0,1,0,0,0,0,0,0,0,0,0,0
15.1,65.5,560,312,0,3,0,0,0,0,0,0,0,0,0,0
18.1,65.4,628,419,0,2,0,0,0,0,0,0,0,0,0,0
15.2,65.5,11,848,0,1,0,0,0,0,0,0,0,0,0,0
12.9,65.5,756,816,0,1,0,0,0,0,0,0,0,0,0,0
18.4,65.5,790,907,0,2,0,0,0,0,0,0,0,0,0,0
35.3,64.9,929,390,0,2,0,0,0,0,0,0,0,0,0,0
29.2,62.5,684,662,0,3,0,0,0,0,0,0,0,0,0,0
15.5,61.7,742,688,0,2,0,0,0,0,0,0,0,0,0,0
16.7,61.7,1114,802,0,3,0,0,0,0,0,0,0,0,0,0
17.2,61.5,1248,931,0,1,0,0,0,0,0,0,0,0,0,0
18.0,61.4,1311,393,0,1,0,0,0,0,0,0,0,0,0,0
17.1,61.4,821,715,0,1,0,0,0,0,0,0,0,0,0,0
17.3,61.5,713,672,0,1,0,0,0,0,0,0,0,0,0,0
10.9,61.5,1082,863,0,2,0,0,0,0,0,0,0,0,0,0
19.5,61.5,961,1035,0,2,0,0,0,0,0,0,0,0,0,0
14.0,61.5,1251,717,0,2,0,0,0,0,0,0,0,0,0,0
16.1,61.5,1250,748,0,0,0,0,0,0,1,0,0,0,0,0
13.2,61.4,1299,657,0,2,0,1,0,0,0,0,0,0,0,0
18.1,61.5,925,928,0,1,0,0,0,0,0,0,0,0,0,0
16.3,61.5,1077,504,0,0,0,0,1,0,0,0,0,0,0,0
20.8,61.5,658,779,0,1,0,0,0,0,1,0,0,0,0,0
14.2,61.5,1134,834,0,3,0,0,0,0,0,0,0,0,0,0
21.9,61.4,1480,847,0,2,0,1,0,0,2,0,0,0,0,0
19.1,61.5,1322,575,0,0,0,0,0,0,0,0,0,0,0,0
18.2,61.5,1122,990,0,3,1,0,0,0,0,0,0,0,0,0
16.7,61.5,994,1052,0,2,0,0,0,0,0,0,0,0,0,0
12.2,61.5,1164,784,0,2,0,0,0,0,0,0,0,0,0,0
23.4,61.4,1293,636,0,0,0,0,0,0,0,0,0,0,0,0
15.3,61.5,1563,187,0,2,0,0,0,0,0,0,0,0,0,0
14.2,61.5,849,818,0,2,0,0,0,0,0,0,0,0,0,0
14.1,61.5,1449,323,0,2,0,0,0,0,0,0,0,0,0,0
14.8,61.5,1397,880,0,2,0,0,0,0,0,0,0,0,0,0
18.8,61.4,1135,779,0,2,0,0,0,0,0,0,0,0,0,0
13.5,61.5,1374,511,0,2,0,0,0,0,1,0,0,0,0,0
12.4,61.5,1167,781,0,0,0,0,0,0,0,0,0,0,0,0
13.8,61.5,988,1308,0,1,0,0,0,0,0,0,0,0,0,0
12.6,61.5,1372,925,0,2,0,0,0,0,0,0,0,0,0,0
14.4,61.5,1279,1007,0,1,0,0,0,0,0,0,0,0,0,0
15.6,61.5,1251,905,0,1,0,0,0,0,0,0,0,0,0,0
22.2,61.6,1026,1252,0,2,0,0,0,0,0,0,0,0,0,0
46.4,61.8,625,0,0,1,0,0,0,0,0,0,0,0,0,0
23.4,61.9,863,1035,0,2,0,0,1,0,0,0,0,0,0,0
18.2,61.9,579,1206,0,1,0,0,0,0,0,0,0,0,0,0
18.1,61.8,869,740,0,2,0,2,0,0,2,0,0,0,0,0
18.6,61.9,878,502,0,3,0,0,0,3,0,0,0,0,0,0
21.8,61.9,921,441,0,2,0,2,0,0,2,0,0,0,0,0
16.6,61.9,1078,336,0,1,0,0,0,0,0,0,0,0,0,0
16.9,61.9,1780,500,0,2,0,0,0,0,0,0,1,0,0,0
22.1,61.8,767,1439,0,3,0,0,0,0,0,0,0,0,0,0
13.5,61.8,972,1150,0,0,0,0,0,0,0,0,0,0,0,0
16.0,61.8,1262,80,0,2,0,0,0,0,1,0,0,0,0,0
26.9,61.8,981,272,0,3,0,0,0,0,0,0,0,0,0,0
20.6,61.8,1364,757,0,0,0,0,0,0,1,0,0,0,0,0
24.1,61.7,1457,460,0,2,0,0,0,0,1,0,0,0,0,0
23.6,61.8,1563,727,0,0,0,0,0,0,0,0,0,0,0,0
14.1,61.7,1098,529,0,2,0,0,0,0,0,0,0,0,0,0
10.7,61.7,1271,368,0,1,0,0,0,0,1,0,0,0,0,0
19.0,61.6,1101,583,0,0,0,0,0,0,0,0,0,0,0,0
21.8,61.6,1644,432,0,1,0,0,0,0,0,0,0,0,0,0
16.1,61.7,1059,731,0,0,0,0,0,0,0,0,0,0,0,0
17.6,61.7,1333,805,0,3,0,0,0,0,0,0,0,0,0,0
15.8,61.7,1309,468,0,0,0,0,0,0,0,0,0,0,0,0
19.9,61.6,1364,549,0,0,0,0,0,0,1,0,0,0,0,0
15.8,61.6,1486,800,0,0,0,0,0,0,0,0,0,0,0,0
19.2,61.6,1598,813,0,1,0,0,0,0,0,0,0,0,0,0
14.1,61.6,1330,953,0,2,0,0,0,0,1,0,0,0,0,0
14.4,61.6,1292,835,0,1,0,0,0,0,0,0,0,0,0,0
16.4,61.6,1385,567,0,1,0,0,0,0,1,0,0,0,0,0
20.6,61.7,1734,346,0,0,0,0,0,0,0,0,0,0,0,0
17.5,61.6,1519,368,0,1,0,0,0,0,0,0,0,0,0,0
13.2,61.7,1338,478,0,1,0,0,0,0,1,0,0,1,0,0
15.4,61.7,2046,395,0,2,0,0,0,0,0,0,0,1,0,0
16.6,61.7,1141,554,0,1,0,0,0,0,0,0,0,16,0,0
15.9,61.7,1872,681,0,0,0,0,0,0,0,0,0,1,0,0
16.7,61.6,2559,0,0,1,0,0,0,0,0,0,0,0,0,0
14.5,61.7,2016,383,0,1,0,0,0,0,0,0,0,0,0,0
12.6,61.7,1647,388,0,1,0,0,0,0,1,0,0,0,0,0
16.4,61.7,2559,70,0,0,0,0,0,0,0,0,0,0,0,0
14.9,61.7,1712,269,0,0,0,0,0,0,0,0,0,1,0,0
17.5,61.6,1712,269,0,0,0,0,0,0,0,0,0,4,0,0
12.3,61.7,1586,540,0,0,0,0,0,0,0,0,0,0,0,0
15.8,61.7,1532,560,0,0,0,0,0,0,0,0,0,1,0,0
16.8,61.7,1417,500,0,1,0,0,0,0,1,0,0,0,0,0
28.2,61.8,1790,537,0,0,1,0,0,0,0,0,0,0,0,0
34.0,62.0,1875,533,0,0,7,0,0,0,0,0,0,0,0,0
19.5,61.9,1197,563,0,0,5,0,0,0,0,0,0,0,0,0
13.6,62.0,1157,497,0,1,0,0,0,0,0,0,0,0,0,0
16.8,62.0,1125,670,0,2,0,0,0,0,0,0,0,0,0,0
12.0,62.0,886,648,0,3,0,0,0,0,0,0,0,0,0,0
26.8,62.0,1091,574,0,0,0,0,0,0,1,0,0,0,0,0
15.3,62.0,985,751,0,1,0,0,0,0,0,0,0,0,0,0
15.1,62.0,871,671,0,1,0,0,0,0,1,0,0,0,0,0
17.6,61.9,1096,600,0,0,0,0,0,0,0,0,0,0,0,0
18.6,61.7,829,401,0,3,0,0,0,0,1,0,0,0,0,0
20.4,61.7,1265,499,0,0,0,0,0,0,0,0,0,0,0,0
23.0,61.7,1120,338,0,0,0,0,0,0,1,0,0,0,0,0
14.6,61.7,1063,430,0,0,0,1,0,0,1,0,0,0,0,0
15.3,61.7,28,715,0,4,0,0,0,0,0,0,0,0,0,0
22.0,61.7,400,616,0,2,0,0,0,0,0,0,0,0,0,0
14.6,61.7,727,556,0,2,0,0,0,0,0,0,0,0,0,0
14.3,61.7,676,492,0,2,0,0,0,0,0,0,0,0,0,0
12.3,61.7,801,545,0,0,0,0,0,0,0,0,0,1,0,0
18.7,61.7,1718,492,0,0,0,0,0,0,0,0,0,1,0,0
27.8,61.8,1215,1339,0,0,0,0,0,0,0,0,0,3,0,0
21.6,61.6,1235,1291,0,0,0,0,0,0,0,0,0,1,0,0
18.3,61.6,1249,918,0,0,0,0,0,0,0,0,0,2,0,0
19.4,61.7,1635,860,0,0,0,0,0,0,0,0,0,1,0,0
20.2,61.7,1688,471,0,0,0,0,0,0,0,0,0,0,0,0
16.6,61.7,1688,471,0,0,0,0,0,0,0,0,0,0,0,0
16.9,61.7,1459,670,2,0,0,0,0,0,0,0,0,0,0,0
19.0,61.6,907,601,0,0,0,0,0,0,0,0,0,0,0,0
17.2,61.7,758,569,1,0,0,0,0,0,0,0,0,0,0,0
19.6,61.7,1546,624,0,0,0,0,0,0,0,0,0,0,0,0
17.0,61.7,1716,0,1,2,0,0,0,0,0,0,0,0,0,0
21.1,61.7,1911,31,0,1,0,0,0,0,0,0,0,0,0,0
17.6,61.7,2185,1188,0,1,0,0,0,0,0,0,0,0,0,0
16.1,61.7,1715,593,0,1,0,0,0,0,0,0,0,1,0,0
18.6,61.7,1719,565,0,0,0,0,0,0,0,0,0,16,0,0
18.1,61.7,1778,477,0,0,0,0,0,0,0,0,0,15,0,0
13.6,61.7,2334,244,0,2,0,0,0,0,0,0,0,0,0,0
16.4,61.7,1565,674,0,2,0,0,0,0,0,0,0,0,0,0
15.9,61.7,1874,464,0,0,0,0,0,0,0,0,0,15,0,0
18.6,61.7,1555,501,0,2,0,0,0,0,0,0,0,6,0,0
16.9,61.7,1371,472,0,0,0,0,0,0,0,0,0,9,0,0
13.8,61.7,1271,493,0,0,0,0,0,0,0,0,0,16,0,0
15.9,61.7,1302,736,0,0,0,0,0,0,0,0,0,0,0,0
12.1,61.6,1910,805,0,0,0,0,0,0,0,0,0,0,1,0
18.1,61.7,1884,793,0,0,0,0,0,0,0,0,0,1,0,0
40.6,62.0,1882,793,0,0,0,0,0,0,0,0,0,15,0,0
13.5,62.0,1529,672,0,0,0,0,0,0,0,0,0,15,0,0
17.3,62.0,1376,676,0,0,0,0,0,0,0,0,0,16,0,0
13.6,61.9,1206,332,0,0,0,0,0,0,0,0,0,16,0,0
18.8,62.0,1302,0,0,2,0,0,0,0,0,0,0,1,0,0
17.4,62.0,1157,340,0,2,0,0,0,0,0,0,0,1,0,0
13.1,62.0,1214,171,0,0,0,0,0,0,0,0,0,16,0,0
17.4,62.0,1332,221,0,1,0,0,0,0,0,0,0,15,0,0
21.2,62.0,1651,364,0,3,0,0,0,0,0,0,0,0,0,0
19.7,61.9,1399,480,0,0,0,0,0,0,0,0,0,0,0,0
14.5,61.9,1402,489,0,2,0,0,0,0,0,0,0,0,0,0
18.4,61.8,1384,450,0,0,0,0,0,0,0,0,0,0,0,0
16.8,61.9,1762,219,0,3,0,0,0,0,0,0,0,0,0,0
22.2,61.8,2220,267,0,0,0,0,0,0,1,0,0,0,0,0
17.0,61.8,1580,0,0,1,0,0,0,0,0,0,0,0,0,0
21.1,61.8,2559,390,0,0,0,0,0,0,1,0,0,0,0,0
18.3,61.8,773,1104,0,2,0,0,0,0,0,0,0,0,0,0
18.4,61.8,986,1038,0,0,0,0,0,0,0,0,0,0,0,0
21.0,61.7,1334,962,0,1,0,0,0,0,0,0,0,0,0,0
17.3,61.8,1254,679,0,1,0,0,0,0,0,0,0,0,0,0
23.9,61.8,1501,817,0,3,0,0,0,0,0,0,0,0,0,0
20.1,61.8,1190,942,0,1,0,0,0,0,0,0,0,0,0,0
16.4,61.8,796,1221,0,2,0,0,0,0,0,0,0,0,0,0
15.5,61.8,1182,1071,0,2,0,0,0,0,0,0,0,0,0,0
20.6,61.9,938,655,0,2,0,0,0,0,0,0,0,0,0,0
20.4,61.8,1220,882,0,3,0,0,0,0,0,0,0,0,0,0
16.9,61.8,924,706,0,2,0,0,0,0,0,0,0,0,0,0
14.8,61.8,951,718,0,2,0,0,0,0,0,0,0,0,0,0
14.1,61.8,1003,804,0,1,0,0,0,0,0,0,0,0,0,0
16.8,61.8,975,943,0,2,0,0,0,0,0,0,0,0,0,0
22.3,61.8,931,588,0,0,0,0,0,0,0,0,0,0,0,0
18.9,61.8,1129,768,0,2,0,0,0,0,0,0,0,0,0,0
13.7,61.8,1622,387,0,0,1,0,0,0,0,0,0,0,0,0
16.2,61.8,1587,373,0,0,8,0,0,0,0,0,0,0,0,0
48.2,60.7,1176,372,0,0,0,0,0,0,0,0,0,0,0,0
54.8,61.1,1388,678,0,0,0,0,0,0,0,0,0,0,0,0
67.3,61.8,1342,623,0,0,0,0,0,0,1,0,0,0,0,0
66.9,61.9,668,785,0,3,0,0,0,0,0,0,0,0,0,0
21.6,61.9,1007,1067,0,1,0,0,0,0,0,0,0,0,0,0
29.4,61.9,818,503,0,1,0,0,0,0,0,0,0,0,0,0
19.2,62.0,911,629,0,0,0,0,0,0,0,0,0,0,0,0
21.3,62.0,986,755,0,2,0,0,0,0,1,0,0,0,0,0
24.6,61.9,1362,1173,0,2,0,0,0,0,0,0,0,0,0,0
17.8,62.0,1308,591,0,1,0,0,0,0,0,0,0,0,0,0
23.6,61.8,1392,998,0,1,0,0,0,0,0,0,0,0,0,0
13.0,61.9,1022,948,0,1,0,0,0,0,0,0,0,0,0,0
17.0,61.9,895,904,0,1,0,0,0,0,0,0,0,0,0,0
22.5,62.0,808,539,0,2,0,0,0,0,0,0,0,0,0,0
17.1,62.0,924,351,0,2,0,0,0,0,0,0,0,0,0,0
40.2,62.0,951,670,0,1,0,0,0,0,0,0,0,0,0,0
26.6,61.7,1122,610,0,1,0,0,0,0,0,0,0,0,0,0
33.0,61.7,1804,308,0,1,0,0,0,0,0,0,0,0,0,0
28.8,61.7,1695,961,0,1,0,0,0,0,0,0,0,0,0,0
21.7,61.7,1081,699,0,2,0,0,0,0,0,0,0,0,0,0
12.3,61.7,1219,431,0,1,0,0,0,0,0,0,0,0,0,0
15.8,61.7,1409,565,0,1,0,0,0,0,0,0,0,0,0,0
19.1,61.7,2559,1173,0,2,0,0,0,0,0,0,0,0,0,0
20.8,61.5,842,835,0,1,0,0,0,0,0,0,0,0,0,0
21.1,61.7,1355,1439,0,1,0,0,0,0,0,0,0,0,0,0
19.6,61.7,1448,1142,0,1,0,0,0,0,0,0,0,0,0,0
14.0,61.6,1254,887,0,1,0,0,0,0,0,0,0,0,0,0
24.4,61.6,801,632,0,2,0,0,0,0,0,0,0,0,0,0
29.0,61.8,1216,661,0,1,0,0,0,0,0,0,0,0,0,0
33.4,61.9,1413,1080,0,2,0,0,0,0,0,0,0,0,0,0
16.9,61.9,842,704,0,1,0,0,0,0,0,0,0,0,0,0
21.1,61.9,967,937,0,1,0,0,0,0,0,0,0,0,0,0
17.0,61.9,1370,690,0,0,0,0,0,0,0,0,0,0,0,0
17.9,61.9,1027,616,0,1,0,0,0,0,0,0,0,0,0,0
15.1,61.9,1443,493,0,2,0,0,0,0,0,0,0,0,0,0
18.1,61.9,1416,566,0,1,0,0,0,0,0,0,0,0,0,0
16.6,61.8,1408,594,0,1,0,0,0,0,0,0,0,0,0,0
14.3,61.9,1225,898,0,2,0,0,0,0,0,0,0,0,0,0
15.1,61.8,1965,358,0,2,0,0,0,0,0,0,0,0,0,0
14.6,61.9,1504,495,0,1,0,0,0,0,0,0,0,0,0,0
14.2,61.7,1281,750,0,2,0,0,0,0,0,0,0,0,0,0
18.9,61.6,1136,379,0,1,0,0,0,0,0,0,0,0,0,0
14.6,61.7,1069,1212,0,2,0,0,0,0,0,0,0,0,0,0
16.6,61.7,1127,576,0,2,0,0,0,0,0,0,0,0,0,0
11.8,61.7,1453,521,0,1,0,0,0,0,0,0,0,0,0,0
14.5,61.7,1405,676,0,0,0,0,0,0,1,0,0,0,0,0
21.4,61.7,1527,812,0,2,0,0,0,0,0,0,0,0,0,0
33.9,62.1,1679,1030,0,0,0,0,0,0,0,0,0,0,0,0
14.1,62.1,1417,1038,0,2,0,0,0,0,0,0,0,0,0,0
18.7,62.0,1241,687,0,1,0,0,0,0,0,0,0,0,0,0
15.3,62.0,1435,769,0,1,0,0,0,0,0,0,0,0,0,0
20.2,62.0,1462,675,0,2,0,0,0,0,1,0,0,0,0,0
14.5,62.0,1491,921,0,2,0,0,0,0,0,0,0,0,0,0
14.6,62.0,1513,673,0,0,0,1,0,0,1,0,0,0,0,0
19.5,62.0,2367,497,0,3,0,0,0,0,0,0,0,0,0,0
17.2,62.0,2020,668,0,2,0,0,0,0,0,0,0,0,0,0
16.1,61.9,2559,378,0,2,0,0,0,0,0,0,0,0,0,0
18.8,61.8,2078,498,0,2,0,0,0,0,0,0,0,0,0,0
13.5,61.8,2336,413,0,2,0,0,0,0,0,0,0,0,0,0
22.9,61.8,2190,1306,0,0,0,0,0,0,0,0,0,0,0,0
29.3,61.8,1855,707,0,0,0,0,0,0,0,0,0,0,1,0
11.1,61.7,2559,627,0,1,0,0,0,0,0,0,0,0,0,0
18.3,61.7,1146,295,0,1,0,0,0,0,1,0,0,0,0,0
14.4,61.7,1070,478,0,1,1,0,0,0,0,0,0,0,0,0
12.1,61.7,1220,706,0,0,2,0,0,0,0,0,0,0,0,0
13.4,61.8,1120,641,0,0,0,0,0,0,1,0,0,0,0,0
14.9,61.8,956,525,0,0,0,0,0,0,1,0,0,0,0,0
18.1,61.8,1043,597,0,1,0,0,0,0,0,0,0,0,0,0
16.4,61.8,1114,626,0,1,0,0,0,0,1,0,0,0,0,0
17.2,61.8,605,774,0,1,0,0,0,0,0,0,0,0,0,0
16.2,61.8,1678,687,0,1,0,0,0,0,0,0,0,1,0,0
13.5,61.8,1970,627,0,1,0,0,0,0,0,0,0,0,0,0
19.2,61.8,1648,685,0,2,0,0,0,0,0,0,0,0,0,0
35.3,62.0,2559,538,0,0,0,0,0,0,0,0,0,0,0,0
14.7,62.1,1310,635,0,0,0,0,0,0,0,0,0,0,0,0
20.9,62.0,1223,646,0,0,0,0,0,0,1,0,0,0,0,0
24.1,61.9,1179,641,0,1,0,0,0,0,0,0,0,0,0,0
18.8,61.9,1270,571,0,0,0,0,0,0,0,0,0,0,0,0
13.3,62.0,1234,513,0,1,0,0,0,0,1,0,0,0,0,0
16.4,61.9,1396,575,0,0,0,0,0,0,1,0,0,0,0,0
13.5,61.9,1287,460,0,0,0,0,0,0,0,0,0,0,0,0
19.6,62.0,1160,539,0,0,0,0,0,0,1,0,0,0,0,0
17.4,61.8,936,638,0,2,0,0,0,0,0,0,0,0,0,0
23.1,61.9,1184,613,0,2,0,0,0,0,0,0,0,0,0,0
14.5,61.8,1193,595,0,0,0,0,0,0,0,0,0,1,0,0
18.0,61.8,1196,562,0,0,0,0,0,0,0,0,0,0,0,0
14.9,61.8,1349,514,0,0,0,0,0,0,0,0,0,0,0,0
22.6,61.7,1922,557,0,0,1,0,0,0,0,0,0,0,0,0
17.1,61.8,1036,343,0,0,1,0,0,0,0,0,0,0,0,0
15.1,61.8,975,659,0,2,0,0,0,0,0,0,0,0,0,0
19.8,61.9,1140,588,0,1,0,0,0,0,2,0,0,0,0,0
41.0,62.2,1173,558,0,0,0,0,0,0,1,0,0,0,0,0
22.8,62.2,1114,598,0,0,0,0,0,0,2,0,0,0,0,0
21.0,62.1,1052,385,0,1,0,0,0,0,1,0,0,0,0,0
19.3,62.1,1117,357,0,3,0,0,0,0,0,0,0,0,0,0
13.9,62.1,1025,256,0,2,0,0,0,0,0,0,0,0,0,0
