CPU,MEMORY,MOUSE_X,MOUSE_Y,LEFT_CLICKS,RIGHT_CLICKS,q,w,e,r,t,d,f,tab,space,ctrl
20.4,61.2,1608,701,0,0,0,0,0,0,0,0,0,0,0,0
23.5,61.2,1595,686,1,0,0,0,0,0,0,0,0,0,0,0
22.6,61.2,1947,242,1,0,0,0,0,0,0,0,0,0,0,0
16.9,61.2,1999,666,0,0,0,0,0,0,0,0,0,0,0,0
13.8,61.2,1999,666,0,0,0,0,0,0,0,0,0,0,0,0
16.1,61.2,1999,666,0,0,0,0,0,0,0,0,0,0,0,0
15.8,61.2,1999,666,0,0,0,0,0,0,0,0,0,0,0,0
22.6,61.2,2098,632,0,0,0,0,0,0,0,0,0,0,0,0
16.5,61.3,1913,492,0,2,0,0,0,0,0,0,0,0,0,0
17.2,61.3,1798,466,0,3,0,0,0,0,0,0,0,0,0,0
17.5,61.2,1855,638,0,1,0,0,0,0,0,0,0,0,0,0
15.2,61.3,2191,771,0,3,0,0,0,0,0,0,0,0,0,0
21.3,61.3,1891,747,0,2,0,0,0,0,0,0,0,0,0,0
16.8,61.2,1822,736,0,1,0,0,0,0,0,0,0,0,0,0
18.1,61.3,1730,617,0,2,0,0,0,0,0,0,0,0,0,0
17.0,61.2,1744,520,0,2,0,0,0,0,0,0,0,0,0,0
14.5,61.2,1873,587,0,2,0,0,0,0,0,0,0,0,0,0
17.8,61.3,1707,631,0,0,0,0,0,0,0,0,0,0,0,0
20.2,61.3,1677,665,0,1,0,0,0,0,0,0,0,0,0,0
35.7,61.2,1842,730,0,1,0,0,0,0,0,0,0,0,0,0
28.9,61.1,1750,713,0,1,0,0,0,0,0,0,0,0,0,0
38.5,61.5,1810,679,0,1,0,0,0,0,0,0,0,0,0,0
27.9,62.0,1588,738,0,1,0,0,0,0,0,0,0,0,0,0
20.2,61.7,1862,645,0,1,0,0,0,0,0,0,0,0,0,0
19.6,61.7,1803,670,0,2,0,0,0,0,0,0,0,0,0,0
17.1,61.7,1880,675,0,2,0,0,0,0,0,0,0,0,0,0
18.5,61.7,1922,721,0,1,0,0,0,0,0,0,0,0,0,0
17.6,61.6,1811,678,0,1,0,0,0,0,0,0,0,0,0,0
23.5,61.6,1836,654,0,2,0,0,0,0,0,0,0,0,0,0
21.9,61.6,1820,642,0,1,0,0,0,0,0,0,0,0,0,0
19.5,61.6,1781,751,0,1,0,0,0,0,0,0,0,0,0,0
17.1,61.6,1722,692,0,3,0,0,0,0,0,0,0,0,0,0
15.8,61.6,1430,429,0,2,0,0,0,0,0,0,0,0,0,0
25.2,61.6,1486,705,0,1,0,0,0,0,0,0,0,0,0,0
16.4,61.6,1344,775,0,2,0,0,0,0,0,0,0,0,0,0
24.6,61.5,1378,586,0,3,0,0,0,0,0,0,0,0,0,0
16.2,61.6,1309,610,0,0,0,0,0,0,0,0,0,0,0,0
19.8,61.6,1205,712,0,3,0,0,0,0,0,0,0,0,0,0
29.2,61.5,1326,684,0,2,0,0,0,0,0,0,0,0,0,0
14.8,61.6,1258,689,0,2,0,1,0,0,0,0,0,0,0,0
18.6,61.6,1187,686,0,3,0,4,0,0,0,0,0,0,0,0
17.2,61.6,1170,692,0,0,0,0,1,0,0,0,0,0,0,0
22.2,61.5,1028,633,0,0,0,0,0,0,0,0,0,0,0,0
22.3,61.3,1202,640,0,0,0,0,0,0,0,0,0,0,0,0
18.5,61.3,1265,711,0,2,1,1,0,0,0,0,0,0,0,0
19.4,61.3,1599,584,0,1,0,16,0,0,0,0,0,0,0,0
21.8,61.3,1241,824,0,2,0,0,0,0,0,0,0,0,0,0
24.4,61.3,1602,707,0,3,0,0,0,0,0,0,0,0,0,0
17.5,61.3,1027,795,0,0,0,0,0,0,0,0,0,1,0,0
18.1,61.4,1136,907,0,0,0,0,0,0,0,0,0,1,0,0
17.1,61.4,875,981,0,0,0,0,0,0,0,0,0,0,0,0
17.8,61.3,761,898,0,1,0,0,0,0,0,0,0,0,0,0
22.6,61.3,1111,648,0,3,0,0,0,0,0,0,0,0,0,0
18.7,61.3,1027,702,0,2,0,0,0,0,0,0,0,0,0,0
32.3,61.3,1148,728,0,2,0,1,0,0,0,0,0,0,0,0
17.5,61.3,1401,461,0,2,0,1,0,0,0,0,0,0,0,0
20.1,61.3,1440,538,0,0,0,1,1,0,0,0,0,0,0,0
19.8,61.3,1449,521,0,0,0,0,0,0,0,0,0,0,0,0
21.9,61.3,1331,553,0,0,0,0,0,0,0,0,0,0,0,0
29.3,61.2,1245,556,0,3,0,0,0,0,0,0,0,0,0,0
20.8,61.3,1204,578,0,3,0,0,0,0,0,0,0,0,0,0
19.5,61.3,1232,595,0,3,0,0,0,0,0,0,0,0,0,0
21.5,61.3,1213,580,0,3,0,0,0,0,0,0,0,0,0,0
20.3,61.2,1194,573,0,3,0,0,0,0,0,0,0,0,0,0
20.2,61.3,1231,562,0,2,0,0,0,0,0,0,0,0,0,0
23.2,61.3,1248,576,0,2,0,0,0,0,0,0,0,0,0,0
22.7,61.3,1501,737,0,1,0,0,0,0,0,0,0,0,0,0
31.0,61.4,1362,519,0,1,1,0,0,0,0,0,0,0,0,0
24.2,61.5,1289,511,0,0,0,0,0,0,0,0,0,0,0,0
20.2,61.5,1432,783,0,2,0,0,0,0,0,0,0,0,0,0
17.3,61.5,1288,699,0,1,0,0,0,0,0,0,0,0,0,0
16.1,61.4,1297,687,0,2,1,0,0,0,0,0,0,0,0,0
18.0,61.4,1311,495,0,0,0,9,0,0,0,0,0,0,0,0
15.8,61.6,1335,755,0,0,0,0,0,0,0,0,0,0,0,0
17.5,61.5,1075,850,0,2,0,0,0,0,0,0,0,0,0,0
19.1,61.4,1127,819,0,1,0,0,0,0,0,0,0,0,0,0
19.9,61.3,1121,774,0,1,0,1,0,0,0,0,0,0,0,0
17.3,61.3,1196,600,0,0,0,0,0,0,0,0,0,0,0,0
13.8,61.3,1348,463,0,1,0,0,0,0,0,0,0,0,0,0
19.1,61.3,1084,404,0,0,0,0,0,0,0,0,0,0,0,0
22.8,61.2,1054,459,0,0,0,0,0,0,0,0,0,0,0,0
19.4,61.3,1155,400,0,0,0,0,1,0,0,0,0,0,0,0
22.1,61.3,1174,327,0,0,0,0,0,0,0,0,0,0,0,0
22.6,61.2,1269,239,0,2,0,0,0,0,0,0,0,0,0,0
17.6,61.3,1285,214,0,2,0,0,0,0,0,0,0,0,0,0
25.6,61.2,1173,1028,0,0,0,0,0,0,0,0,0,0,0,0
16.8,61.3,1192,869,0,1,0,0,0,0,0,0,0,0,0,0
18.4,61.3,1240,453,0,0,0,0,0,0,0,0,0,0,0,0
17.4,61.2,1255,392,0,1,0,0,0,0,0,0,0,0,0,0
20.6,61.3,1274,566,0,1,0,0,0,0,0,0,0,0,0,0
31.7,61.3,1242,278,0,0,0,0,0,0,0,0,0,0,0,0
19.2,61.3,1122,494,0,2,0,0,0,0,0,0,0,0,0,0
17.5,61.3,1231,546,0,1,0,0,0,0,0,0,0,0,0,0
18.2,61.3,1287,635,0,3,0,0,0,0,0,0,0,0,0,0
17.7,61.3,1225,592,0,2,0,0,0,0,0,0,0,0,0,0
17.3,61.3,1281,625,0,3,0,0,0,0,0,0,0,0,0,0
18.8,61.3,1302,614,0,2,0,0,0,0,0,0,0,0,0,0
22.0,61.3,1267,618,0,2,0,0,0,0,0,0,0,0,0,0
17.1,61.3,1323,575,0,2,0,0,0,0,0,0,0,0,0,0
19.3,61.3,1337,523,0,0,0,0,0,0,0,0,0,0,0,0
19.0,61.3,1219,834,0,0,0,0,0,0,0,0,0,0,0,0
22.2,61.3,903,584,0,1,0,0,0,0,0,0,0,0,0,0
20.7,61.2,1279,332,0,1,0,0,0,0,0,0,0,0,0,0
18.9,61.3,1375,634,0,0,0,0,0,0,0,0,0,0,0,0
18.1,61.3,1357,419,0,0,0,0,0,0,0,0,0,0,0,0
16.6,61.3,1232,444,0,0,0,0,0,0,0,0,0,0,0,0
18.7,61.3,962,507,0,1,0,0,0,0,0,0,0,0,0,0
16.6,61.2,1207,401,0,1,0,0,0,0,0,0,0,0,0,0
20.0,61.2,1440,582,0,1,0,0,0,0,0,0,0,0,0,0
20.4,61.3,1328,634,0,1,0,0,0,0,0,0,0,0,0,0
33.3,61.6,1070,381,0,1,0,0,0,0,0,0,0,0,0,0
22.6,61.7,1368,602,0,0,0,0,0,0,0,0,0,0,0,0
16.1,61.6,1296,467,0,2,0,0,0,0,0,0,0,0,0,0
19.0,61.6,1231,620,0,2,0,0,0,0,0,0,0,0,0,0
22.6,61.5,1288,576,0,3,0,0,0,0,0,0,0,0,0,0
26.6,61.5,1227,738,0,0,0,1,0,0,0,0,0,0,0,0
24.9,61.5,1286,823,0,3,0,0,1,0,0,0,0,0,0,0
19.6,61.5,1280,805,0,0,0,0,0,0,0,0,0,0,0,0
15.8,61.5,1229,761,0,3,1,0,0,0,0,0,0,0,0,0
18.8,61.3,1220,720,0,0,0,0,0,0,0,0,0,0,0,0
19.2,61.4,1245,691,0,0,0,0,0,0,0,0,0,0,0,0
25.2,61.3,1170,556,0,1,1,1,0,0,0,0,0,0,0,0
19.7,61.4,1122,564,0,3,0,0,0,0,0,0,0,0,0,0
19.9,61.4,1103,569,0,0,0,0,0,0,0,0,0,0,0,0
17.1,61.4,1186,501,0,2,0,1,0,0,0,0,0,0,0,0
24.0,61.4,1211,966,0,2,0,0,0,0,0,0,0,0,0,0
22.8,61.4,1049,565,0,1,0,1,0,0,0,0,0,0,0,0
21.7,61.4,1045,379,0,3,0,13,0,0,0,0,0,0,0,0
19.2,61.5,1163,488,0,3,1,2,0,0,0,0,0,0,0,0
19.6,61.5,1054,852,0,3,0,0,0,0,0,0,0,0,0,0
24.3,61.4,1498,1174,0,3,0,0,0,0,0,0,0,0,0,0
22.9,61.4,1332,1207,0,2,0,0,0,0,0,0,0,0,0,0
19.5,61.3,1272,1166,0,3,0,0,0,0,0,0,0,0,0,0
21.6,61.5,1023,1119,0,3,0,0,0,0,0,0,0,0,0,0
18.2,61.5,964,710,0,1,0,0,0,0,0,0,0,0,0,0
20.0,61.5,1397,519,0,1,1,0,0,0,0,0,0,0,0,0
19.9,61.5,1137,450,0,0,0,0,0,0,0,0,0,0,0,0
18.4,61.5,1341,501,0,0,0,0,0,0,0,0,0,0,0,0
16.3,61.5,1369,620,0,0,0,0,0,0,0,0,0,0,0,0
20.7,61.5,781,556,0,1,0,0,0,0,0,0,0,0,0,0
17.4,61.5,1116,591,0,2,0,0,0,0,0,0,0,0,0,0
22.1,61.4,1046,633,0,2,0,0,0,0,0,0,0,0,0,0
20.3,61.5,1026,655,0,2,0,0,0,0,0,0,0,0,0,0
15.0,61.5,983,644,0,1,1,0,0,0,0,0,0,0,0,0
14.9,61.4,1024,624,0,0,0,1,0,0,0,0,0,0,0,0
16.1,61.4,1022,629,0,1,0,13,0,0,0,0,0,0,0,0
17.4,61.4,936,642,0,1,0,7,0,0,0,0,0,0,0,0
23.2,61.3,1077,599,0,2,0,4,0,0,0,0,0,0,0,0
17.1,61.4,1012,1073,0,0,0,0,0,0,0,0,0,0,0,0
19.0,61.4,1327,819,0,1,0,0,0,0,0,0,0,0,0,0
15.6,61.4,1018,530,0,0,0,10,0,0,0,0,0,0,0,0
21.3,61.5,1089,424,0,1,0,16,0,0,0,0,0,0,0,0
19.3,61.4,1219,466,0,1,0,14,0,0,0,0,0,0,0,0
19.5,61.6,1058,495,0,2,0,0,0,0,0,0,0,0,0,0
32.3,61.7,1157,384,0,3,0,0,0,0,0,0,0,0,0,0
18.1,61.8,1091,520,0,3,0,0,0,0,0,0,0,0,0,0
23.0,61.7,1331,485,0,0,0,0,0,0,0,0,0,0,0,0
21.2,61.7,1365,484,0,1,0,0,0,0,0,0,0,0,0,0
21.4,61.7,1284,519,0,2,0,0,0,0,0,0,0,0,0,0
21.9,61.7,1173,563,0,2,0,0,0,0,0,0,0,0,0,0
15.6,61.7,1170,564,0,0,0,0,0,0,0,0,0,0,0,0
24.8,61.7,1183,490,0,0,1,0,0,0,0,0,0,0,0,0
31.4,61.6,1263,471,0,0,0,0,0,0,0,0,0,0,0,0
25.8,61.6,1299,434,0,0,0,0,0,0,0,0,0,0,0,0
25.0,61.6,1182,536,0,1,0,0,0,0,0,0,0,0,0,0
15.6,61.6,1191,528,0,2,0,0,0,0,0,0,0,0,0,0
19.1,61.6,1278,718,0,2,0,0,0,0,0,0,0,0,0,0
18.4,61.6,1189,609,0,2,0,0,0,0,0,0,0,0,0,0
21.4,61.5,1284,681,0,2,0,0,0,0,0,0,0,0,0,0
21.5,61.6,1036,426,0,3,0,0,0,0,0,0,0,0,0,0
18.2,61.6,1028,549,0,0,0,0,0,0,0,0,0,0,0,0
22.8,61.5,1293,799,0,1,0,0,0,0,0,0,0,0,0,0
16.3,61.5,1314,784,0,1,0,0,0,0,0,0,0,0,0,0
27.8,61.6,1414,936,0,1,0,1,0,0,0,0,0,0,0,0
19.0,61.6,1213,770,0,1,0,0,0,0,0,0,0,0,0,0
21.7,61.6,1167,775,0,2,0,0,0,0,0,0,0,0,0,0
24.3,61.6,1233,594,0,1,0,0,0,0,0,0,0,0,0,0
15.7,61.6,1021,475,0,2,0,0,0,0,0,0,0,0,0,0
23.8,61.5,1114,184,0,3,0,0,0,0,0,0,0,0,0,0
20.9,61.6,1058,352,0,3,0,0,0,0,0,0,0,0,0,0
15.9,61.6,1184,419,0,2,0,0,0,0,0,0,0,0,0,0
19.7,61.7,1070,393,0,3,0,0,0,0,0,0,0,0,0,0
18.3,61.7,1157,411,0,2,0,0,0,0,0,0,0,0,0,0
23.8,61.6,1088,460,0,3,0,0,0,0,0,0,0,0,0,0
19.1,61.7,1020,480,0,3,0,0,0,0,0,0,0,0,0,0
24.3,61.7,1371,684,0,3,0,0,0,0,0,0,0,0,0,0
22.0,61.7,1291,683,0,3,0,0,0,0,0,0,0,0,0,0
17.8,61.6,1373,848,0,3,0,0,0,0,0,0,0,0,0,0
21.5,61.7,1380,505,0,2,0,0,0,0,0,0,0,0,0,0
20.8,61.7,1103,496,0,2,0,0,0,0,0,0,0,0,0,0
20.5,61.7,1045,533,0,2,0,0,0,0,0,0,0,0,0,0
22.4,61.6,1312,497,0,2,0,0,0,0,0,0,0,0,0,0
19.4,61.6,1324,250,0,2,0,0,0,0,0,0,0,0,0,0
22.1,61.6,1171,227,0,2,0,0,0,0,0,0,0,0,0,0
25.2,61.6,1324,247,0,2,0,0,0,0,0,0,0,0,0,0
16.4,61.6,1221,492,0,1,0,0,0,0,0,0,0,0,0,0
18.1,61.6,1228,573,0,0,0,0,0,0,0,0,0,0,0,0
18.0,61.6,1228,573,0,0,0,0,0,0,0,0,0,0,0,0
16.8,61.7,1228,573,0,0,0,0,0,0,0,0,0,0,0,0
19.8,61.6,1228,573,0,0,0,0,0,0,0,0,0,0,0,0
14.4,61.7,1228,573,0,0,0,0,0,0,0,0,0,0,0,0
23.1,61.7,1134,1296,0,0,0,0,0,0,0,0,0,0,0,0
18.0,61.7,1338,1349,1,0,0,0,0,0,0,0,0,0,0,0
20.5,61.7,1194,1314,1,0,0,0,0,0,0,0,0,0,0,0
31.0,61.6,1473,1360,0,0,0,0,0,0,0,0,0,0,0,0
12.4,61.7,1505,571,2,0,0,0,0,0,0,0,0,0,0,0
17.1,61.6,1696,681,0,0,0,0,0,0,0,0,0,0,0,0
20.3,61.6,1696,681,2,0,0,0,0,0,0,0,0,0,0,0
17.6,61.6,1928,224,1,0,0,0,0,0,0,0,0,0,0,0
20.6,61.5,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
21.9,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
17.1,61.5,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
18.6,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
20.8,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
23.1,61.5,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
19.3,61.5,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
16.1,61.5,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
17.1,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
21.2,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
15.3,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
15.3,61.5,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
17.2,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
15.4,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
21.4,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
13.6,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
15.9,61.5,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
16.8,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
20.2,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
20.1,61.9,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
16.8,61.7,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
21.5,61.7,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
17.5,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
16.8,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
18.2,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
20.1,61.6,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
22.0,61.5,1933,247,0,0,0,0,0,0,0,0,0,0,0,0
17.0,61.6,2015,486,0,1,0,0,0,0,0,0,0,0,0,0
20.6,61.6,1523,573,0,1,0,0,0,0,0,0,0,0,0,0
17.9,61.6,1631,538,0,0,0,0,0,0,0,0,0,0,0,0
18.8,61.6,1611,587,0,1,0,0,0,0,0,0,0,0,0,0
18.1,61.6,1794,290,0,2,0,0,0,0,0,0,0,0,0,0
15.8,61.6,1969,551,0,2,0,0,0,0,0,0,0,0,0,0
28.4,61.7,1872,619,0,1,0,0,0,0,0,0,0,0,0,0
36.9,61.8,2208,857,0,2,0,0,0,0,0,0,0,0,0,0
14.2,61.9,2129,905,0,2,0,0,0,0,0,0,0,0,0,0
18.1,61.8,2065,917,0,1,0,0,0,0,0,0,0,0,0,0
17.1,61.8,2070,762,0,1,0,0,0,0,0,0,0,0,0,0
22.6,61.8,2016,836,0,0,0,0,0,0,0,0,0,0,0,0
17.1,61.8,2055,762,0,1,0,0,0,0,0,0,0,0,0,0
17.0,61.8,2041,744,0,1,0,0,0,0,0,0,0,0,0,0
15.1,61.8,2107,677,0,0,0,0,0,0,0,0,0,0,0,0
16.0,61.8,1876,709,0,1,0,0,0,0,0,0,0,0,0,0
16.3,61.8,1715,688,0,1,0,0,0,0,0,0,0,0,0,0
17.9,61.8,1645,677,0,0,0,0,0,0,0,0,0,0,0,0
17.5,61.8,1626,669,0,1,0,0,0,0,0,0,0,0,0,0
16.0,61.9,1625,668,0,1,0,0,0,0,0,0,0,0,0,0
19.6,61.8,1625,668,0,0,0,0,0,0,0,0,0,0,0,0
16.2,61.9,1795,466,0,0,0,0,0,0,0,0,0,0,0,0
19.1,61.8,2339,550,0,1,0,0,0,0,0,0,0,0,0,0
19.2,61.8,2085,765,0,1,0,0,0,0,0,0,0,0,0,0
22.7,61.8,1930,773,0,0,0,0,0,0,0,0,0,0,0,0
22.8,61.8,1743,467,0,1,0,0,0,0,0,0,0,0,0,0
17.8,61.8,1758,522,0,0,0,0,0,0,0,0,0,0,0,0
17.3,61.8,1744,551,0,0,0,0,0,0,0,0,0,0,0,0
16.9,61.7,1776,441,0,1,0,0,0,0,0,0,0,0,0,0
22.4,61.7,1665,426,0,0,1,0,0,0,0,0,0,0,0,0
22.8,61.7,1330,284,0,0,0,0,0,0,0,0,0,0,0,0
15.0,61.8,1459,379,0,0,0,0,0,0,0,0,0,0,0,0
23.4,61.7,1145,415,0,0,0,1,0,0,0,0,0,0,0,0
26.8,61.6,1242,483,0,0,0,1,0,0,0,0,0,0,0,0
18.8,61.7,1230,481,0,3,0,1,0,0,0,0,0,0,0,0
22.2,61.8,1232,448,0,2,0,0,0,0,0,0,0,0,0,0
18.0,61.8,1165,538,0,0,1,0,0,0,0,0,0,0,0,0
16.5,61.8,1224,551,0,1,4,1,0,0,0,0,0,0,0,0
19.3,61.8,1224,551,0,0,0,0,0,0,0,0,0,0,0,0
19.3,61.8,1231,514,0,0,0,0,0,0,0,0,0,0,0,0
21.8,61.7,1162,579,0,2,0,0,0,0,0,0,0,0,0,0
23.6,61.8,1244,371,0,3,0,0,0,0,0,0,0,0,0,0
20.2,61.7,1087,741,0,2,0,0,0,0,0,0,0,0,0,0
16.5,61.7,1168,749,0,2,0,0,0,0,0,0,0,0,0,0
16.8,61.7,911,732,0,0,0,0,0,0,0,0,0,0,0,0
21.7,61.6,1012,706,0,0,0,0,0,0,0,0,0,0,0,0
17.0,61.7,1020,703,0,0,1,0,0,0,0,0,0,0,0,0
16.3,61.7,989,687,0,0,0,2,0,0,0,0,0,0,0,0
16.1,61.7,1160,801,0,2,0,0,0,0,0,0,0,0,0,0
15.4,61.7,1071,579,0,0,0,1,0,0,0,0,0,0,0,0
17.8,61.8,1193,695,0,0,0,0,5,0,0,0,0,0,0,0
18.3,61.7,1187,717,0,0,0,0,15,0,0,0,0,0,0,0
17.9,61.7,1124,697,0,0,0,0,2,0,0,0,0,0,0,0
16.2,61.7,1164,632,0,0,0,0,0,0,0,0,0,0,0,0
18.2,61.8,1189,632,0,0,0,0,0,0,0,0,0,0,0,0
18.1,61.7,1183,351,0,2,0,0,0,0,0,0,0,0,0,0
34.8,61.7,1580,836,0,1,1,0,0,0,0,0,0,0,0,0
22.1,61.8,1578,708,0,2,0,0,0,0,0,0,0,0,0,0
17.6,61.8,1534,690,0,0,0,0,0,1,0,0,0,0,0,0
19.3,61.7,1320,634,0,0,0,4,0,0,0,0,0,0,0,0
20.1,61.8,896,547,0,0,0,2,0,0,0,0,0,0,0,0
24.7,61.7,1198,622,0,2,0,16,0,0,0,0,0,0,0,0
14.8,61.8,1523,417,0,0,0,0,0,0,0,0,0,0,0,0
15.6,61.8,1523,417,0,0,0,0,0,0,0,0,0,0,0,0
17.1,61.7,1523,417,0,0,0,0,0,0,0,0,0,0,0,0
18.0,61.8,1573,1348,0,0,0,0,0,0,0,0,0,0,0,0
18.4,61.7,1742,570,0,0,0,0,0,0,0,0,0,0,0,0
17.3,61.8,1877,561,0,0,0,0,0,0,0,0,0,0,0,0
17.3,61.8,1932,252,0,0,0,0,0,0,0,0,0,0,0,0
19.5,61.7,1427,610,0,0,0,0,0,0,0,0,0,0,0,0
15.6,61.8,1427,610,0,0,0,0,0,0,0,0,0,0,0,0
20.2,61.7,1427,610,0,0,0,0,0,0,0,0,0,0,0,0
18.5,61.8,1427,610,0,0,0,0,0,0,0,0,0,0,0,0
16.6,61.8,1427,610,0,0,0,0,0,0,0,0,0,0,0,0
19.7,61.7,1427,610,0,0,0,0,0,0,0,0,0,0,0,0
14.5,61.8,1427,610,0,0,0,0,0,0,0,0,0,0,0,0
15.0,61.8,1427,610,0,0,0,0,0,0,0,0,0,0,0,0
20.0,61.7,1427,610,0,0,0,0,0,0,0,0,0,0,0,0
16.8,61.7,1427,610,0,0,0,0,0,0,0,0,0,0,0,0
19.7,61.7,1427,610,0,0,0,0,0,0,0,0,0,0,0,0
22.7,61.7,1293,687,0,0,0,0,0,0,0,0,0,0,0,0
20.1,61.8,1758,623,0,0,0,0,0,0,0,0,0,0,0,0
19.9,61.8,1289,716,0,0,0,0,0,0,0,0,0,0,0,0
19.8,61.8,710,787,0,0,0,0,0,0,0,0,0,0,0,0
21.1,62.1,806,1063,0,0,0,0,0,0,0,0,0,0,0,0
15.8,61.8,650,1011,0,0,0,0,0,0,0,0,0,0,0,0
20.4,61.8,1214,919,0,0,0,0,0,0,0,0,0,0,0,0
25.6,61.8,1648,823,0,0,0,0,0,0,0,0,0,0,0,0
18.1,61.8,1284,930,0,0,0,0,0,0,0,0,0,0,0,0
21.4,61.7,420,990,0,0,0,0,0,0,0,0,0,0,0,0
21.9,61.8,2131,852,0,0,0,0,0,0,0,0,0,0,0,0
15.0,61.8,1306,783,0,0,0,0,0,0,0,0,0,0,0,0
17.6,61.8,1229,784,0,0,0,0,0,0,0,0,0,0,0,0
15.6,61.7,1504,1384,0,0,0,0,0,0,0,0,0,0,0,0
13.0,61.8,1560,1412,0,0,0,0,0,0,0,0,0,0,0,0
18.1,61.8,1550,1430,0,0,0,0,0,0,0,0,0,0,0,0
18.3,61.8,1547,1429,0,0,0,0,0,0,0,0,0,0,0,0
27.1,61.7,978,1418,0,0,0,0,0,0,0,0,0,0,0,0
13.2,61.8,1222,1346,0,0,0,0,0,0,0,0,0,0,0,0
19.0,61.8,1519,1416,0,0,0,0,0,0,0,0,0,0,0,0
17.0,61.8,1549,1382,0,0,0,0,0,0,0,0,0,0,0,0
17.4,61.8,1573,585,0,0,0,0,0,0,0,0,0,0,0,0
21.6,61.7,1704,421,0,0,0,0,0,0,0,0,0,0,0,0
21.3,61.8,1613,523,0,1,0,0,0,0,0,0,0,0,0,0
16.0,61.8,1562,634,0,0,0,0,0,0,0,0,0,0,0,0
19.8,61.8,1869,781,0,1,0,0,0,0,0,0,0,0,0,0
13.7,61.8,1895,708,0,1,0,0,0,0,0,0,0,0,0,0
16.4,61.8,1844,694,0,1,0,0,0,0,0,0,0,0,0,0
13.1,61.8,1841,678,0,1,0,0,0,0,0,0,0,0,0,0
15.2,61.8,1821,539,0,1,0,0,0,0,0,0,0,0,0,0
21.1,61.7,1698,619,0,1,0,0,0,0,0,0,0,0,0,0
18.7,61.7,1719,626,0,0,0,0,0,0,0,0,0,0,0,0
19.0,61.7,1990,744,0,1,0,0,0,0,0,0,0,0,0,0
16.3,61.7,2060,692,0,1,0,0,0,0,0,0,0,0,0,0
16.9,61.7,1894,709,0,1,0,0,0,0,0,0,0,0,0,0
22.8,61.7,1894,662,0,1,0,0,0,0,0,0,0,0,0,0
24.9,61.7,1886,643,0,2,0,0,0,0,0,0,0,0,0,0
17.0,61.6,1773,696,0,1,0,0,0,0,0,0,0,0,0,0
13.1,61.6,1757,683,0,1,0,0,0,0,0,0,0,0,0,0
19.9,61.7,1748,672,0,1,0,0,0,0,0,0,0,0,0,0
18.0,61.7,1711,675,0,1,0,0,0,0,0,0,0,0,0,0
21.9,61.7,1668,672,0,1,0,0,0,0,0,0,0,0,0,0
19.3,61.7,1882,594,0,1,0,0,0,0,0,0,0,0,0,0
24.8,61.7,1966,582,0,1,0,0,0,0,0,0,0,0,0,0
16.8,61.7,2110,654,0,0,0,0,0,0,0,0,0,0,0,0
19.4,62.1,1968,639,0,1,0,0,0,0,0,0,0,0,0,0
24.9,61.7,1405,809,1,1,0,0,0,0,0,0,0,0,0,0
19.1,61.7,1043,702,0,2,0,0,0,0,0,0,0,0,0,0
20.9,61.8,1314,733,0,2,0,0,0,0,0,0,0,0,0,0
16.5,61.8,1347,736,0,2,0,0,0,0,0,0,0,0,0,0
15.5,61.8,1346,736,0,2,0,0,0,0,0,0,0,0,0,0
19.2,61.8,1347,738,0,2,0,0,0,0,0,0,0,0,0,0
17.4,61.8,1356,710,0,0,0,0,0,0,0,0,0,0,0,0
23.5,61.7,1329,725,0,2,0,0,0,0,0,0,0,0,0,0
15.3,61.8,1351,741,0,2,0,0,0,0,0,0,0,0,0,0
18.0,61.8,1346,722,0,1,0,0,0,0,0,0,0,0,0,0
25.7,61.8,1539,609,0,0,0,0,0,0,0,0,0,0,0,0
17.4,61.8,1254,640,0,2,1,0,0,0,0,0,0,0,0,0
46.5,61.6,1264,686,0,0,0,0,0,0,0,0,0,0,0,0
23.1,61.9,1260,818,0,0,0,0,0,0,0,0,0,0,0,0
