CPU,MEMORY,MOUSE_X,MOUSE_Y,LEFT_CLICKS,RIGHT_CLICKS,q,w,e,r,t,d,f,tab,space,ctrl
18.0,64.0,1635,680,0,1,0,0,0,0,0,0,0,0,0,0
16.7,64.0,1435,728,0,3,0,2,0,0,1,0,0,0,0,0
10.9,64.1,1449,730,0,3,0,0,0,0,0,0,0,0,0,0
12.4,64.1,1638,518,0,2,2,0,0,0,0,0,0,0,0,0
13.9,64.1,1376,777,0,3,0,0,0,0,0,0,0,0,0,0
15.8,64.1,1403,775,0,3,0,1,0,0,0,0,0,0,0,0
15.9,64.0,1422,651,0,4,0,2,2,0,2,0,0,0,0,0
16.0,64.1,1447,747,0,4,0,3,3,0,1,0,0,0,0,0
17.6,64.1,1402,719,0,3,0,1,0,0,1,0,0,0,0,0
11.6,64.1,1404,555,1,3,1,3,0,0,3,0,0,0,0,0
22.0,64.1,1319,820,0,2,0,0,0,0,0,0,0,0,0,0
21.6,64.0,1441,773,0,2,0,0,0,0,0,0,0,0,0,0
23.3,64.1,1683,591,0,2,1,0,0,0,0,0,0,0,0,0
14.8,64.1,1369,494,0,1,0,0,0,0,0,0,0,0,0,0
19.7,64.1,2559,249,0,2,0,0,0,0,0,0,0,0,0,0
18.4,64.1,1383,694,0,0,0,0,0,0,1,0,0,0,0,0
16.4,64.1,1188,700,0,0,0,1,0,0,1,0,0,0,0,0
16.3,64.0,1963,496,0,1,0,0,0,0,0,0,0,0,0,0
18.0,64.0,1853,669,0,3,0,0,0,0,0,0,0,0,0,0
16.3,64.1,1597,657,0,0,0,0,0,0,1,0,0,0,0,0
17.6,64.1,1308,686,0,0,0,0,0,0,0,0,0,0,0,0
18.6,64.1,1153,638,0,0,0,0,0,0,0,0,0,0,0,0
14.6,64.1,921,597,0,0,0,0,0,0,0,0,0,0,0,0
21.9,64.2,1126,565,0,0,0,0,0,0,1,0,0,0,0,0
15.8,64.1,1179,563,0,1,0,0,0,0,1,0,0,0,0,0
14.2,64.1,1178,575,0,2,0,0,0,0,0,0,0,0,0,0
13.5,64.1,1287,570,0,0,0,0,0,0,0,0,0,0,0,0
13.5,64.2,1287,570,0,0,0,0,0,0,0,0,0,0,0,0
18.4,64.1,1323,575,0,0,0,0,0,0,0,0,0,0,0,0
10.1,64.1,1327,575,0,0,0,0,0,0,0,0,0,0,0,0
19.4,64.1,1668,567,0,0,0,0,0,0,0,0,0,0,0,0
12.0,64.1,1669,564,0,0,0,0,0,0,0,0,0,0,0,0
14.3,64.1,1669,564,0,0,0,0,0,0,0,0,0,0,0,0
14.6,64.1,1668,565,0,0,0,0,0,0,0,0,0,0,0,0
13.4,64.1,1567,583,0,0,0,0,0,0,0,0,0,0,0,0
15.1,64.1,1204,571,0,0,0,0,0,0,0,0,0,0,0,0
16.9,64.1,1704,453,0,0,0,0,0,0,0,0,0,0,0,0
22.4,64.1,1698,453,0,0,0,0,0,0,0,0,0,0,0,0
16.4,64.1,1698,453,0,0,0,0,0,0,0,0,0,0,0,0
12.4,64.1,1698,453,0,0,0,0,0,0,0,0,0,0,0,0
16.3,64.2,1698,453,0,0,0,0,0,0,0,0,0,0,0,0
16.8,64.2,1018,551,1,0,0,0,0,0,0,0,0,0,0,0
21.5,64.1,1323,578,0,0,0,0,0,0,0,0,0,0,0,0
17.6,64.2,1013,376,0,0,0,0,0,0,0,0,0,0,0,0
13.2,64.2,978,302,0,0,0,0,0,0,0,0,0,0,0,0
14.8,64.2,978,302,0,0,0,0,0,0,0,0,0,0,0,0
15.0,64.2,850,366,0,0,0,0,0,0,0,0,0,0,0,0
19.8,64.1,767,341,0,0,0,0,0,0,0,0,0,0,0,0
18.4,64.2,713,386,0,0,0,0,0,0,0,0,0,0,0,0
22.3,64.2,1522,668,0,0,0,0,0,0,0,0,0,0,0,0
19.4,64.1,1596,542,0,0,0,0,0,0,0,0,0,0,0,0
15.8,64.1,1824,548,0,0,0,0,0,0,0,0,0,0,0,0
22.2,64.1,1825,548,0,0,0,0,0,0,0,0,0,0,0,0
18.9,64.1,1381,311,0,0,0,0,0,0,0,0,0,0,0,0
16.0,64.1,845,340,0,0,0,0,0,0,0,0,0,0,0,0
15.5,64.1,1503,549,0,0,0,0,0,0,0,0,0,0,0,0
18.8,64.1,1695,546,0,0,0,0,0,0,0,0,0,0,0,0
15.3,64.1,1695,546,0,0,0,0,0,0,0,0,0,0,0,0
13.8,64.1,1573,589,0,0,0,0,0,0,0,0,0,0,0,0
12.1,64.1,1559,671,1,0,0,0,0,0,0,0,0,0,0,0
21.9,64.1,1681,194,0,3,0,0,0,0,0,0,0,0,0,0
20.2,64.1,2229,1173,0,0,0,0,0,0,0,0,0,0,0,0
16.3,64.1,1901,647,0,2,0,0,0,0,0,0,0,0,0,0
22.1,64.1,1500,620,0,0,0,0,0,0,0,0,0,0,0,0
14.1,64.1,1556,644,0,2,0,0,0,0,0,0,0,0,0,0
16.2,64.1,1605,658,0,0,0,0,0,0,0,0,0,0,0,0
14.4,64.1,2293,1180,1,0,0,0,0,0,0,0,0,0,0,0
23.4,64.1,1259,694,0,0,0,0,0,0,0,0,0,0,0,0
32.9,64.3,986,561,0,2,0,0,0,0,0,0,0,0,0,0
13.6,64.4,1014,521,0,0,0,0,0,0,0,0,0,0,0,0
13.1,64.3,1042,264,0,0,0,0,0,0,0,0,0,0,0,0
13.4,64.3,1087,682,0,1,0,0,0,0,0,0,0,0,0,0
21.2,64.3,1269,876,0,2,0,0,0,0,0,0,0,0,0,0
20.3,64.3,1312,822,0,0,0,0,0,0,0,0,0,0,0,0
24.3,64.3,165,986,0,0,0,0,0,0,0,0,0,0,0,0
11.4,64.3,732,874,0,0,0,0,0,0,0,0,0,0,0,0
18.6,64.2,2085,1308,0,0,0,0,0,0,0,0,0,0,0,0
15.8,64.2,1636,949,0,0,0,0,0,0,0,0,0,0,0,0
19.9,64.2,2217,1173,0,0,0,0,0,0,0,0,0,0,0,0
15.4,64.2,2305,1236,0,0,0,0,0,0,0,0,0,0,0,0
18.9,64.2,1998,951,0,2,0,0,0,0,0,0,0,0,0,0
17.2,64.2,636,970,0,2,0,0,0,0,0,0,0,0,0,0
15.1,64.2,321,1183,0,2,0,0,0,0,0,0,0,0,0,0
19.1,64.2,888,657,0,1,0,0,0,0,0,0,0,0,0,0
18.7,64.2,814,308,0,1,0,0,0,0,0,0,0,0,0,0
19.1,64.2,1027,511,0,1,0,0,0,0,0,0,0,0,0,0
19.1,64.2,144,345,0,1,0,0,0,0,0,0,0,0,0,0
19.1,64.2,353,423,0,1,0,0,0,0,0,0,0,0,0,0
20.5,64.2,980,0,0,2,0,0,0,0,0,0,0,0,0,0
18.7,64.2,316,341,0,2,0,0,0,0,0,0,0,0,0,0
16.7,64.2,697,559,0,1,0,0,0,0,0,0,0,0,0,0
16.6,64.2,856,764,0,1,0,0,0,0,0,0,0,0,0,0
15.8,64.2,1122,661,0,0,0,0,0,0,1,0,0,0,0,0
15.3,64.2,1192,528,0,0,0,0,0,0,0,0,0,0,0,0
17.8,64.2,1053,837,0,2,0,0,0,0,0,0,0,0,0,0
21.4,64.2,995,216,0,2,0,0,0,0,0,0,0,0,0,0
22.7,64.2,1081,703,0,2,0,0,0,0,0,0,0,0,0,0
15.1,64.2,1441,637,0,1,0,0,0,0,0,0,0,0,0,0
16.8,64.2,1022,653,0,0,0,0,0,0,0,0,0,0,0,0
16.2,64.2,1160,583,0,2,0,0,0,0,0,0,0,0,0,0
21.4,64.2,1214,625,0,1,0,0,0,0,0,0,0,0,0,0
16.8,64.2,1119,466,0,3,0,0,0,0,0,0,0,0,0,0
22.5,64.2,1476,1333,0,1,0,0,0,0,0,0,0,0,0,0
15.5,64.2,1771,1002,0,2,0,0,0,0,0,0,0,0,0,0
15.5,64.2,486,222,0,3,0,0,0,0,0,0,0,0,0,0
22.2,64.2,850,865,0,0,0,0,0,0,0,0,0,0,0,0
13.0,64.2,1688,443,0,0,1,0,0,0,0,0,0,0,0,0
16.5,64.2,1471,945,0,2,0,0,0,0,0,0,0,0,0,0
19.5,64.2,820,733,0,2,0,0,0,0,0,0,0,0,0,0
32.8,64.2,770,576,0,3,0,0,0,0,0,0,0,0,0,0
17.6,64.2,784,905,0,3,0,0,0,0,0,0,0,0,0,0
23.3,64.3,921,661,0,1,0,0,0,0,1,0,0,0,0,0
22.6,64.3,1059,691,0,1,0,0,0,0,1,0,0,0,0,0
22.5,64.3,970,700,0,1,0,0,0,0,2,0,0,0,0,0
19.2,64.2,1053,799,0,2,0,0,0,0,0,0,0,0,0,0
16.4,64.3,1244,770,0,0,0,0,0,0,1,0,0,0,0,0
17.1,64.3,1493,638,0,1,1,0,0,0,0,0,0,0,0,0
25.1,64.3,1140,1071,0,1,0,0,0,0,0,0,0,0,0,0
18.3,64.3,1493,1135,0,3,0,0,0,0,0,0,0,0,0,0
21.4,64.2,2399,1017,0,2,0,0,0,0,0,0,0,0,0,0
21.3,64.3,1498,760,0,1,0,0,0,0,0,0,0,0,0,0
17.0,64.3,978,649,0,1,0,0,0,0,0,0,0,0,0,0
20.8,64.3,1153,796,0,1,0,0,0,0,0,0,0,0,0,0
14.8,64.3,1642,781,0,1,0,0,0,0,0,0,0,0,0,0
19.1,64.2,2559,0,0,2,0,0,0,0,0,0,0,0,0,0
16.9,64.3,1475,679,0,2,0,0,0,0,0,0,0,0,0,0
19.7,64.3,1569,1258,0,2,0,0,0,0,0,0,0,0,0,0
18.6,64.5,997,550,0,0,0,0,0,0,0,0,0,0,0,0
17.5,64.5,1167,695,0,0,0,0,0,0,1,0,0,0,0,0
15.8,64.5,1147,590,0,2,0,0,0,0,0,0,0,0,0,0
14.9,64.5,1203,765,0,2,0,0,0,0,0,0,0,0,0,0
14.4,64.5,1660,791,0,0,0,0,0,0,0,0,0,0,0,0
16.9,64.5,1578,566,0,2,0,1,0,0,1,0,0,0,0,0
16.5,64.5,1703,505,0,1,0,0,1,0,0,0,0,0,0,0
13.5,64.5,1563,555,0,1,0,0,0,0,2,0,0,0,0,0
16.2,64.5,1563,554,0,0,0,0,0,0,2,0,0,0,0,0
18.8,64.5,1580,566,0,0,0,0,0,0,2,0,0,0,0,0
19.8,64.5,1708,759,0,1,0,0,0,0,2,0,0,0,0,0
16.3,64.5,1344,640,0,0,0,0,0,0,0,0,0,0,0,0
16.5,64.5,1513,603,0,1,0,0,0,0,0,0,0,0,0,0
15.6,64.5,1173,671,0,0,0,0,0,0,1,0,0,0,0,0
17.2,64.5,1234,851,0,2,0,0,0,0,1,0,0,0,0,0
16.9,64.5,1514,396,0,0,0,0,0,0,0,0,0,0,0,0
16.9,64.5,1219,504,0,0,0,0,0,0,1,0,0,0,0,0
14.4,64.5,1424,458,0,2,0,0,0,0,0,0,0,0,0,0
20.2,64.5,1219,421,0,0,0,0,0,0,1,0,0,0,0,0
21.9,64.5,1736,595,0,2,0,0,0,0,0,0,0,0,0,0
22.9,64.5,2182,544,0,2,0,0,0,0,0,0,0,0,0,0
19.2,64.5,1979,882,0,1,0,0,0,0,0,0,0,0,0,0
19.5,64.5,2559,648,0,1,0,0,0,0,0,0,0,0,0,0
23.4,64.4,1939,542,0,2,0,0,0,0,0,0,0,0,0,0
14.4,64.5,1045,311,0,2,0,0,0,0,0,0,0,0,0,0
15.7,64.5,1160,347,0,3,0,0,0,0,0,0,0,0,0,0
15.1,64.5,1223,701,0,0,0,0,1,0,0,0,0,0,0,0
17.3,64.5,1356,649,0,3,0,1,0,0,1,0,0,0,0,0
27.2,64.4,1253,534,0,3,0,2,0,1,1,0,0,0,0,0
23.9,64.6,1213,474,0,2,0,2,0,0,2,0,0,0,0,0
17.6,64.5,1128,618,0,4,0,2,0,0,2,0,0,0,0,0
20.9,64.6,1262,406,0,1,2,0,0,0,0,0,0,0,0,0
15.1,64.5,1245,479,0,3,0,1,1,0,2,0,0,0,0,0
20.9,64.4,1211,472,0,2,0,3,0,0,3,0,0,0,0,0
15.6,64.5,1019,458,0,3,0,0,0,0,2,0,0,0,0,0
20.6,64.5,1697,900,0,0,0,0,0,0,0,0,0,0,0,0
26.1,64.5,1726,740,0,0,0,0,0,0,0,0,0,0,0,0
18.8,64.5,1774,818,2,0,0,0,0,0,0,0,0,0,0,0
18.8,64.5,263,952,0,0,0,0,0,0,0,0,0,0,0,0
15.3,64.5,505,1106,0,0,0,0,0,0,0,0,0,0,0,0
20.7,64.5,844,1015,0,0,0,0,0,0,0,0,0,0,0,0
12.7,64.5,844,1015,0,0,0,0,0,0,0,0,0,0,0,0
15.1,64.5,984,1223,0,0,0,0,0,0,0,0,0,0,0,0
12.1,64.5,1004,1279,0,0,0,0,0,0,0,0,0,0,0,0
20.4,64.4,1005,1279,0,0,0,0,0,0,0,0,0,0,0,0
14.9,64.5,1005,1279,0,0,0,0,0,0,0,0,0,0,0,0
18.7,64.4,1005,1279,0,0,0,0,0,0,0,0,0,0,0,0
19.6,64.5,1005,1279,0,0,0,0,0,0,0,0,0,0,0,0
23.6,64.4,1005,1279,0,0,0,0,0,0,0,0,0,0,0,0
15.8,64.4,1498,932,0,0,0,0,0,0,0,0,0,0,0,0
17.5,64.4,1698,535,0,0,0,0,0,0,0,0,0,0,0,0
11.7,64.4,1753,326,0,0,0,0,0,0,0,0,0,0,0,0
22.3,64.4,11,912,0,0,0,0,0,0,0,0,0,0,0,0
13.1,64.4,1828,629,0,0,0,0,0,0,0,0,0,0,0,0
18.8,64.3,1882,570,0,0,0,0,0,0,0,0,0,0,0,0
17.1,64.4,984,1049,0,0,0,0,0,0,0,0,0,0,0,0
16.4,64.4,1117,952,0,0,0,0,0,0,0,0,0,9,0,0
11.5,64.4,1410,882,0,0,0,0,0,0,0,0,0,15,0,0
13.8,64.4,1978,973,0,0,0,0,0,0,0,0,0,15,0,0
17.7,64.4,2040,993,0,0,0,0,0,0,0,0,0,15,0,0
13.8,64.4,2262,1060,0,0,0,0,0,0,0,0,0,16,0,0
20.6,64.4,2285,1076,0,0,0,0,0,0,0,0,0,15,0,0
14.6,64.4,2289,1082,0,0,0,0,0,0,0,0,0,15,0,0
14.1,64.4,2289,1082,0,0,0,0,0,0,0,0,0,15,0,0
17.7,64.4,2289,1082,0,0,0,0,0,0,0,0,0,16,0,0
11.4,64.4,2289,1082,0,0,0,0,0,0,0,0,0,15,0,0
17.4,64.5,2289,1082,0,0,0,0,0,0,0,0,0,15,0,0
12.0,64.5,2289,1082,0,0,0,0,0,0,0,0,0,15,0,0
11.8,64.5,2289,1082,0,0,0,0,0,0,0,0,0,0,0,0
18.4,64.4,2291,1084,0,0,0,0,0,0,0,0,0,0,0,0
18.3,64.5,2270,1084,0,0,0,0,0,0,0,0,0,0,0,0
16.4,64.4,1336,586,0,0,0,0,0,0,0,0,0,0,0,0
15.1,64.4,1336,586,0,0,0,0,0,0,0,0,0,0,0,0
12.9,64.5,1336,586,0,0,0,0,0,0,0,0,0,0,0,0
14.2,64.5,2202,1140,0,0,0,0,0,0,0,0,0,0,0,0
14.7,64.5,1739,627,0,0,0,0,0,0,0,0,0,0,0,0
25.1,64.5,1557,644,0,0,0,0,0,0,0,0,0,0,0,0
19.5,64.5,1436,665,0,0,0,0,0,0,0,0,0,0,0,0
12.4,64.5,1295,583,0,0,0,0,0,0,0,0,0,0,0,0
17.6,63.6,1295,583,0,0,0,0,0,0,0,0,0,0,0,0
16.3,63.7,1565,651,0,2,0,0,0,0,0,0,0,0,0,0
15.8,63.7,1425,648,0,0,0,0,0,0,0,0,0,0,0,0
12.3,63.7,1616,493,0,1,0,0,0,0,0,0,0,0,0,0
16.8,63.7,1459,563,0,2,0,0,0,0,0,0,0,0,0,0
14.1,63.7,919,702,0,2,0,0,0,0,0,0,0,0,0,0
13.6,63.7,1835,724,0,1,1,0,0,0,0,0,0,0,0,0
16.2,63.7,925,730,0,0,0,0,0,0,0,0,0,0,0,0
16.8,63.7,844,665,0,2,0,0,0,0,0,0,0,0,0,0
15.0,63.7,982,548,0,0,0,0,0,0,0,0,0,0,0,0
30.7,63.7,917,620,0,0,0,0,0,0,0,0,0,0,0,0
17.9,63.6,1088,308,0,4,0,0,0,0,0,0,0,0,0,0
16.5,63.7,966,558,0,3,0,2,0,0,2,0,0,0,0,0
19.0,63.7,1000,580,0,3,1,1,0,0,1,0,0,0,0,0
18.1,63.7,908,627,0,2,0,0,0,0,0,0,0,0,0,0
18.1,63.7,757,607,0,2,0,1,0,0,0,0,0,0,0,0
25.9,63.7,982,571,0,3,0,1,0,0,2,0,0,0,0,0
18.6,63.7,1010,510,0,2,0,1,0,0,1,0,0,0,0,0
16.1,63.7,882,496,0,0,0,0,0,0,3,0,0,0,0,0
13.6,63.7,316,729,0,3,0,0,0,0,0,0,1,0,0,0
17.1,63.7,1075,610,0,1,0,0,0,0,0,0,0,0,0,0
23.2,63.7,592,614,0,2,1,0,0,0,0,0,0,0,0,0
28.5,63.7,1148,866,0,2,0,0,0,0,0,0,0,0,0,0
19.1,63.7,695,824,0,2,0,0,0,0,0,0,0,0,0,0
19.9,63.6,1054,605,0,0,0,0,0,0,2,0,0,0,0,0
28.2,63.7,804,681,0,3,0,0,1,0,0,0,0,0,0,0
18.4,63.6,814,640,0,3,0,2,0,0,2,0,0,0,0,0
16.9,63.7,950,617,0,2,1,0,0,0,1,0,0,0,0,0
16.0,63.7,1080,601,0,3,0,0,0,0,0,0,0,0,0,0
20.6,63.7,872,628,0,2,0,0,0,0,0,0,0,0,0,0
19.7,63.6,547,597,0,3,0,0,0,0,0,0,0,0,0,0
19.8,63.7,475,648,0,3,0,1,0,0,0,0,0,0,0,0
19.6,63.6,1115,1069,0,3,0,0,0,0,3,0,0,0,0,0
19.9,63.6,1033,837,0,1,0,0,0,0,2,0,0,0,0,0
21.5,63.7,931,757,0,4,3,1,0,0,1,0,0,0,0,0
27.8,63.8,921,774,0,2,1,2,0,0,2,0,0,0,0,0
15.2,63.9,965,807,0,2,0,1,0,0,1,0,0,0,0,0
16.8,63.8,1019,818,0,0,0,0,0,0,0,0,0,0,0,0
17.4,63.8,1156,857,0,0,0,0,0,0,0,0,0,0,0,0
21.8,63.8,1685,663,0,0,0,0,0,0,0,0,0,0,0,0
37.0,64.0,2260,926,0,0,0,0,0,0,0,0,0,0,0,0
15.8,63.9,2069,1236,0,0,0,0,0,0,0,0,0,0,0,0
13.1,63.9,1353,1283,0,0,0,0,0,0,0,0,0,0,0,0
25.2,63.9,1735,1181,0,0,0,0,0,0,0,0,0,0,0,0
16.8,63.9,414,194,0,0,0,0,0,0,0,0,0,0,0,0
19.2,63.8,980,473,0,0,0,0,0,0,0,0,0,0,0,0
20.2,63.8,524,922,0,0,0,0,0,0,0,0,0,0,0,0
16.3,63.8,406,1318,0,0,0,0,0,0,0,0,0,0,0,0
11.4,63.8,406,1318,0,0,0,0,0,0,0,0,0,0,0,0
19.0,63.8,406,1318,0,0,0,0,0,0,0,0,0,0,0,0
16.9,63.8,406,1318,0,0,0,0,0,0,0,0,0,0,0,0
19.3,63.6,391,1249,0,0,0,0,0,0,0,0,0,0,0,0
16.0,63.5,1426,1395,0,0,0,0,0,0,0,0,0,0,0,0
18.4,63.6,1446,1340,0,0,0,0,0,0,0,0,0,0,0,0
12.7,63.6,1504,1360,0,0,0,0,0,0,0,0,0,0,0,0
17.9,63.6,1462,1353,0,0,0,0,0,0,0,0,0,0,0,0
14.0,63.6,1448,1349,0,0,0,0,0,0,0,0,0,0,0,0
20.9,63.5,1352,703,0,0,0,0,0,0,0,0,0,1,0,0
14.5,63.6,1347,712,0,0,0,0,0,0,0,0,0,13,0,0
18.5,63.6,1364,699,0,0,0,0,0,0,0,0,0,12,0,0
18.5,63.6,1714,464,0,0,0,0,0,0,0,0,0,0,0,0
12.6,63.6,1685,438,0,0,0,0,0,0,0,0,0,0,0,0
19.2,63.5,1694,456,0,0,0,0,0,0,0,0,0,0,0,0
14.8,63.6,1642,1132,0,0,0,0,0,0,0,0,0,0,0,0
16.9,63.6,1908,1006,0,0,0,0,0,0,0,0,0,0,0,0
15.3,63.6,2272,1234,0,0,0,0,0,0,0,0,0,0,0,0
21.3,63.6,1932,821,0,0,0,0,0,0,0,0,0,0,0,0
18.6,63.6,2123,208,0,0,0,0,0,0,0,0,0,0,0,0
14.0,63.6,110,1405,0,0,0,0,0,0,0,0,0,0,0,0
14.4,63.6,675,1065,0,0,0,0,0,0,0,0,0,0,0,0
20.4,63.6,1426,1106,0,2,0,0,0,0,0,0,0,0,0,0
14.8,63.6,1905,711,0,0,0,0,0,0,0,0,0,0,0,0
19.9,63.6,2135,480,0,2,0,0,0,0,0,0,0,0,0,0
17.4,63.7,2113,482,0,2,0,0,0,0,0,0,0,0,0,0
15.6,63.6,2113,482,0,0,0,0,0,0,0,0,0,0,0,0
12.1,63.6,2103,485,0,0,0,0,0,0,0,0,0,0,0,0
14.3,63.6,2081,483,0,0,0,0,0,0,0,0,0,0,0,0
19.5,63.5,1847,185,0,2,0,0,0,0,0,0,0,0,0,0
18.7,63.4,1875,546,1,0,0,0,0,0,0,0,0,0,0,0
18.5,63.5,1732,587,0,0,0,0,0,0,0,0,0,0,0,0
15.1,63.5,1842,552,3,0,0,0,0,0,0,0,0,0,0,0
28.7,63.5,1870,172,1,1,0,0,0,0,0,0,0,0,0,0
19.5,63.5,2355,1018,0,0,0,0,0,0,0,0,0,0,0,0
30.1,63.5,1733,455,0,2,0,0,0,0,0,0,0,0,0,0
28.2,63.9,2363,1251,0,0,0,0,0,0,0,0,0,0,0,0
23.0,64.1,2313,1173,0,0,0,0,0,0,0,0,0,6,0,0
15.6,64.1,2011,920,0,0,0,0,0,0,0,0,0,15,0,0
21.4,64.1,2547,1397,0,0,0,0,0,0,0,0,0,16,0,0
17.4,64.1,1587,781,0,0,0,0,0,0,0,0,0,16,0,0
16.6,64.0,1576,631,0,0,0,0,0,0,0,0,0,16,0,0
13.8,64.0,1574,627,0,0,0,0,0,0,0,0,0,15,0,0
15.5,64.0,1719,584,0,0,0,0,0,0,0,0,0,15,0,0
22.3,63.9,1731,579,0,0,0,0,0,0,0,0,0,16,0,0
30.3,63.9,1650,746,0,0,0,0,0,0,0,0,0,15,0,0
12.8,63.9,1650,746,0,0,0,0,0,0,0,0,0,16,0,0
11.2,63.9,2221,589,0,0,0,0,0,0,0,0,0,0,0,0
17.7,63.9,2148,644,0,0,0,0,0,0,0,0,0,13,0,0
23.8,63.8,2179,794,0,0,0,0,0,0,0,0,0,0,0,0
16.5,63.7,2175,815,0,0,0,0,0,0,0,0,0,0,10,0
15.7,63.8,2175,815,0,0,0,0,0,0,0,0,0,0,16,0
14.0,63.8,2007,662,0,0,0,0,0,0,0,0,0,0,16,0
15.3,63.8,1788,236,0,0,0,0,0,0,0,0,0,0,0,0
18.8,63.7,1694,391,0,0,0,0,0,0,0,0,0,0,0,0
22.0,63.7,1621,354,0,0,0,0,0,0,0,0,0,0,0,0
18.8,63.7,1535,395,0,1,0,0,0,0,0,0,0,0,0,0
16.3,63.7,1526,514,0,0,0,0,0,0,0,0,0,0,0,0
17.0,63.7,1829,774,0,0,0,0,0,0,1,0,0,0,0,0
12.8,63.7,1856,262,0,0,1,0,0,0,0,0,0,0,0,0
16.6,63.7,1455,379,0,2,0,0,0,0,0,0,0,0,0,0
15.1,63.7,1128,470,0,1,0,0,0,0,0,0,0,0,0,0
18.5,63.7,1226,297,0,0,0,0,0,0,0,0,0,0,0,0
15.3,63.7,1179,800,0,2,0,1,0,0,1,0,0,0,0,0
17.7,63.7,1427,222,0,1,0,0,0,0,0,0,0,0,0,0
13.2,63.7,2036,192,0,2,0,0,0,0,0,0,0,0,0,0
25.5,63.7,1721,422,0,1,0,0,0,0,1,0,0,0,0,0
15.6,63.7,2379,280,0,2,0,0,0,0,0,0,0,0,0,0
17.1,63.7,1829,223,0,2,0,0,0,0,0,0,0,0,0,0
21.6,63.7,1777,220,0,1,0,0,0,0,0,0,0,1,0,0
16.4,63.7,1777,207,0,1,0,0,0,0,0,0,0,16,0,0
20.6,63.7,1922,250,0,0,0,0,0,0,0,0,0,15,0,0
22.1,63.7,1801,169,0,2,0,0,0,0,0,0,0,1,0,0
18.8,63.7,1774,597,0,1,0,0,0,0,0,0,0,0,0,0
17.4,63.7,1593,519,0,1,0,0,0,0,0,0,0,0,0,0
15.8,63.7,1214,415,0,1,0,0,0,0,1,0,0,0,0,0
17.9,63.6,1245,370,0,0,0,0,0,0,0,0,0,0,0,0
13.3,63.7,1885,343,0,0,5,0,0,0,0,0,0,0,0,0
16.2,63.7,1521,340,0,0,2,0,0,0,0,0,0,0,0,0
22.1,63.7,1060,386,0,1,0,0,0,0,1,0,0,0,0,0
16.6,63.7,1054,284,0,1,0,0,0,0,1,0,0,0,0,0
34.1,63.7,1229,240,0,2,0,0,0,0,0,0,0,0,0,0
16.1,63.7,1245,374,0,2,0,0,0,0,1,0,0,0,0,0
17.6,63.7,1248,367,0,0,0,0,0,0,0,0,0,0,0,0
16.6,63.7,1305,438,0,0,1,0,0,0,0,0,0,0,0,0
17.6,63.7,2539,487,0,3,0,0,0,0,0,0,0,0,0,0
19.9,63.6,2559,658,0,2,0,0,0,0,0,0,0,0,0,0
20.0,63.7,1448,572,0,1,0,0,0,0,0,0,0,0,0,0
17.4,63.7,1289,1035,0,1,0,0,0,0,0,0,0,0,0,0
13.6,63.7,1961,562,0,2,0,0,0,0,0,0,0,0,0,0
18.4,63.7,1884,536,0,0,0,0,0,0,1,0,0,0,0,0
18.2,63.6,1699,461,0,0,0,0,0,0,0,0,0,0,0,0
15.8,63.7,1571,508,0,2,0,0,0,0,1,0,0,0,0,0
15.3,63.7,1853,484,0,1,0,0,0,0,0,0,0,0,0,0
16.0,63.7,2002,522,0,0,0,0,0,0,0,0,0,0,0,0
16.3,63.7,1653,533,0,1,0,0,0,0,1,0,0,0,0,0
21.2,63.6,1960,714,0,2,0,0,0,0,0,0,0,0,0,0
19.9,63.7,1953,869,0,3,0,0,0,0,0,0,0,0,0,0
13.5,63.7,1850,1439,0,3,0,0,0,0,0,0,0,0,0,0
18.3,63.7,1864,626,0,0,0,0,1,0,0,0,0,0,0,0
22.0,63.7,1831,669,0,2,0,1,0,0,0,0,0,0,0,0
17.3,63.7,1819,681,0,2,0,0,0,0,0,0,0,0,0,0
20.7,63.7,1775,883,0,1,2,0,0,0,0,0,0,0,0,0
13.8,63.7,1805,695,0,1,0,1,0,0,1,0,0,0,0,0
18.1,63.7,1816,691,0,0,0,0,0,0,2,0,0,0,0,0
12.7,63.7,1868,680,0,0,0,1,0,0,1,0,0,0,0,0
16.1,63.7,1815,699,0,0,0,0,0,0,2,0,0,0,0,0
14.1,63.7,1814,31,0,2,0,0,0,0,0,0,0,0,0,0
14.1,63.7,1342,433,0,0,1,0,0,0,0,0,0,0,0,0
15.8,63.8,2306,578,0,2,0,0,0,0,0,0,0,0,0,0
19.6,63.8,2498,615,0,0,0,0,0,0,1,0,0,0,0,0
22.4,63.8,1661,563,0,1,0,0,0,0,1,0,0,0,0,0
14.2,63.8,1700,748,0,3,0,0,0,0,0,0,0,0,0,0
19.3,63.7,1759,807,0,2,0,0,0,0,0,0,0,0,0,0
15.9,63.7,1593,622,0,2,0,0,0,0,0,0,0,0,0,0
18.1,63.7,1893,806,0,2,0,0,0,0,0,0,0,0,0,0
16.0,63.8,1337,522,0,2,0,0,0,0,0,0,0,0,0,0
24.1,63.8,1431,756,0,3,0,0,0,0,0,0,0,0,0,0
19.0,63.7,1697,638,0,3,0,0,0,0,0,0,0,0,0,0
22.1,63.8,1867,805,0,3,0,0,0,0,0,0,0,0,0,0
21.6,63.8,1779,663,0,3,0,1,0,0,1,0,0,0,0,0
15.2,63.8,1596,602,0,2,0,2,0,0,2,0,0,0,0,0
